CustomerID,Years as Client,Total Products Purchased via the Bank,Client Salary,rfm_score,rfm_recency,Revenue Ranking,Salary Ranking,Balance Ranking,Overall_ranking,CreditScore,Geography,Gender,Age,Balance,Satisfaction_Score,Card_Type,Point_Earned,HasCrCard,IsActiveMember,Exited,Complain
15709459,5,1,173577,8,4,Normal,Very High Income,Minimal Balance,Potential Customer,698,Spain,Female,63,0,5,SILVER,545,Yes,Yes,No,No
15775750,9,1,27596,9,2,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,686,France,Male,37,134561,1,DIAMOND,617,Yes,No,No,No
15585855,1,1,16897,8,4,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,679,France,Male,40,0,5,PLATINUM,713,Yes,Yes,No,No
15752139,5,2,36896,6,2,Normal,Middle Income,Standard Balance,Normal Customer,682,Germany,Male,36,72374,2,GOLD,505,Yes,No,No,No
15768295,7,1,113047,10,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,778,France,Female,34,109564,2,PLATINUM,758,No,Yes,No,No
15766906,4,2,129934,5,2,Normal,High Income,High Saving Balance,Normal Customer,742,France,Female,25,132116,1,DIAMOND,233,Yes,No,No,No
15725776,7,1,133091,7,2,Normal,High Income,High Saving Balance,Potential Customer,649,Germany,Male,24,101195,2,SILVER,536,No,No,No,No
15682576,1,2,106283,6,4,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,763,France,Male,67,149437,3,GOLD,340,No,Yes,No,No
15704081,9,2,57863,11,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,595,Germany,Male,30,130682,2,DIAMOND,632,Yes,Yes,No,No
15719940,10,2,12629,7,1,Normal,Low Income,High Saving Balance,Potential Customer,628,Germany,Female,51,115280,2,SILVER,573,No,No,Yes,Yes
15672894,8,2,198915,10,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Loyal Customer,625,France,Female,36,129944,1,DIAMOND,991,No,No,No,No
15667451,5,2,109128,8,4,Normal,High Income,Minimal Balance,Potential Customer,733,France,Male,36,0,5,SILVER,513,Yes,Yes,No,No
15636767,10,1,22487,11,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,665,Spain,Female,32,0,4,PLATINUM,709,Yes,Yes,No,No
15571415,6,1,46791,7,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,805,Germany,Male,56,151802,2,SILVER,682,Yes,No,Yes,Yes
15575605,6,2,158697,8,4,Normal,Very High Income,Minimal Balance,Potential Customer,725,France,Male,38,0,2,DIAMOND,306,Yes,Yes,No,No
15649160,3,1,194138,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,554,France,Female,38,138732,5,DIAMOND,922,Yes,Yes,No,No
15615832,8,1,35177,12,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Loyal Customer,675,Spain,Female,35,155621,1,PLATINUM,977,No,Yes,No,No
15600975,4,1,157016,6,1,High Spending with Credit Card,Very High Income,High Saving Balance,Normal Customer,556,France,Female,54,150005,1,PLATINUM,785,Yes,No,Yes,Yes
15690772,2,2,136551,7,4,Normal,High Income,Minimal Balance,Potential Customer,635,Spain,Female,48,0,4,GOLD,514,Yes,Yes,No,No
15565714,1,2,96518,6,4,Low Spending and no Credit Card,High Income,Standard Balance,Normal Customer,601,France,Male,47,64430,5,SILVER,308,No,Yes,No,No
15763108,7,1,93630,6,1,Normal,High Income,High Saving Balance,Normal Customer,600,Germany,Male,53,106262,4,PLATINUM,591,Yes,No,Yes,Yes
15723884,3,2,96098,8,2,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,758,Spain,Male,40,0,1,DIAMOND,864,No,No,No,No
15644453,4,1,156476,6,1,High Spending with Credit Card,Very High Income,High Saving Balance,Normal Customer,606,Germany,Female,41,132671,1,DIAMOND,785,Yes,No,Yes,Yes
15655464,3,1,42965,8,4,Normal,Middle Income,Minimal Balance,Potential Customer,640,France,Female,67,0,5,GOLD,461,No,Yes,No,No
15783883,1,1,122021,5,1,High Spending with Credit Card,High Income,High Saving Balance,Normal Customer,753,Germany,Female,38,117315,5,DIAMOND,645,Yes,No,Yes,Yes
15787693,3,1,56311,6,1,High Spending with Credit Card,Middle Income,High Saving Balance,Normal Customer,559,Spain,Male,38,145874,2,SILVER,707,Yes,No,Yes,Yes
15664793,7,2,150686,9,4,Normal,Very High Income,High Saving Balance,Potential Customer,754,Spain,Female,50,146777,1,GOLD,517,No,Yes,No,No
15642391,4,1,177741,4,1,Low Spending and no Credit Card,Very High Income,High Saving Balance,Normal Customer,621,Germany,Male,51,109979,3,SILVER,387,No,No,Yes,Yes
15756538,5,1,71492,7,4,Low Spending and no Credit Card,Middle Income,Minimal Balance,Potential Customer,654,France,Female,37,0,5,PLATINUM,236,No,Yes,No,No
15668830,8,1,104493,10,2,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,650,Spain,Male,24,108882,3,SILVER,853,Yes,No,No,No
15796569,10,1,47729,12,4,High Spending with no Credit Card,Middle Income,Minimal Balance,Loyal Customer,831,Spain,Female,44,0,2,GOLD,924,No,Yes,No,No
15677112,2,2,97593,4,2,Normal,High Income,High Saving Balance,Normal Customer,519,France,Male,39,112957,3,SILVER,223,Yes,No,No,No
15815040,8,1,186870,8,2,Normal,Very High Income,High Saving Balance,Potential Customer,552,Germany,Female,42,103362,2,DIAMOND,492,No,Yes,Yes,Yes
15590434,4,1,135227,9,4,High Spending with no Credit Card,High Income,Standard Balance,Potential Customer,577,Spain,Male,41,89016,4,DIAMOND,719,No,Yes,No,No
15597536,5,1,135245,5,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,576,Spain,Male,45,133618,3,SILVER,291,No,No,No,No
15723989,5,2,179473,7,4,Normal,Very High Income,Standard Balance,Potential Customer,646,France,Male,40,93680,4,SILVER,298,Yes,Yes,No,No
15767358,1,2,50611,7,2,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,711,Germany,Female,45,97486,4,GOLD,841,Yes,No,No,No
15594812,2,2,75232,8,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,806,Spain,Female,37,137794,2,SILVER,691,No,Yes,No,No
15688210,8,1,89206,7,2,Low Spending and no Credit Card,High Income,High Saving Balance,Potential Customer,670,France,Female,39,101929,5,DIAMOND,290,No,No,No,No
15681509,9,2,61762,9,4,Low Spending and no Credit Card,Middle Income,Minimal Balance,Potential Customer,679,Spain,Female,28,0,3,GOLD,293,No,Yes,No,No
15572390,6,2,103921,7,2,Normal,High Income,Minimal Balance,Potential Customer,850,Spain,Female,39,0,3,GOLD,491,Yes,No,No,No
15801441,2,1,198803,9,4,High Spending with no Credit Card,Very High Income,Standard Balance,Potential Customer,670,Germany,Female,35,79586,1,PLATINUM,817,No,Yes,No,No
15783859,3,1,9617,8,4,Normal,Low Income,High Saving Balance,Potential Customer,733,France,Female,24,161885,4,DIAMOND,603,Yes,Yes,No,No
15575243,1,2,187905,9,4,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,764,France,Female,39,129069,1,DIAMOND,983,Yes,Yes,No,No
15773421,4,2,121441,6,2,Normal,High Income,Minimal Balance,Normal Customer,673,France,Female,42,0,3,GOLD,595,Yes,No,No,No
15788776,6,3,36293,8,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,588,Germany,Male,49,132624,3,PLATINUM,959,Yes,No,Yes,Yes
15765257,5,1,20432,5,2,Normal,Low Income,High Saving Balance,Normal Customer,564,Spain,Male,31,121462,1,PLATINUM,279,Yes,Yes,Yes,Yes
15661412,8,1,187051,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,715,France,Male,32,175307,3,GOLD,672,Yes,No,No,No
15636478,7,1,148689,9,4,Normal,High Income,High Saving Balance,Potential Customer,621,France,Male,31,136659,4,GOLD,564,Yes,Yes,No,No
15603683,3,2,125446,8,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,796,Spain,Female,23,146584,4,SILVER,802,No,No,No,No
15651868,6,1,22736,8,2,High Spending with no Credit Card,Low Income,Minimal Balance,Potential Customer,672,France,Male,34,0,1,DIAMOND,785,No,No,No,No
15815443,10,1,54948,8,2,Normal,Middle Income,High Saving Balance,Potential Customer,527,Spain,Female,46,131415,4,DIAMOND,599,Yes,No,No,No
15682686,3,2,167985,7,4,Low Spending and no Credit Card,Very High Income,Minimal Balance,Potential Customer,722,France,Female,38,0,1,DIAMOND,242,No,Yes,No,No
15697460,4,2,4802,10,4,High Spending with no Credit Card,Low Income,Standard Balance,Loyal Customer,596,Germany,Male,34,99441,1,GOLD,873,No,Yes,No,No
15748432,4,2,72910,8,4,Normal,Middle Income,Minimal Balance,Potential Customer,746,France,Female,32,0,3,DIAMOND,468,Yes,Yes,No,No
15698271,4,2,185489,6,2,Normal,Very High Income,Minimal Balance,Normal Customer,523,France,Female,26,0,3,DIAMOND,602,Yes,No,No,No
15808662,3,2,88408,8,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,624,France,Male,44,0,2,SILVER,983,Yes,No,No,No
15690372,1,2,184545,4,2,Normal,Very High Income,High Saving Balance,Normal Customer,553,Spain,Male,38,181110,4,PLATINUM,300,Yes,No,No,No
15781875,3,2,136539,8,4,Normal,High Income,High Saving Balance,Potential Customer,850,Spain,Male,33,100476,1,GOLD,590,Yes,Yes,No,No
15801473,2,2,85046,5,2,Normal,High Income,Standard Balance,Normal Customer,599,Germany,Male,33,51950,3,DIAMOND,541,Yes,No,No,No
15704509,8,1,85421,9,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,492,France,Male,35,121063,1,PLATINUM,656,No,No,No,No
15694666,8,1,119903,7,2,Normal,High Income,Standard Balance,Potential Customer,707,Spain,Male,48,88442,2,DIAMOND,244,Yes,Yes,Yes,Yes
15731166,1,1,138781,7,4,Normal,High Income,High Saving Balance,Potential Customer,743,France,Female,30,127023,4,GOLD,546,Yes,Yes,No,No
15728523,5,1,14790,7,4,Normal,Low Income,High Saving Balance,Potential Customer,522,France,Male,41,144148,3,GOLD,225,Yes,Yes,No,No
15788442,2,1,131965,9,4,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,681,Spain,Female,57,173306,3,DIAMOND,870,No,Yes,No,No
15689781,0,1,178710,6,1,High Spending with no Credit Card,Very High Income,Minimal Balance,Normal Customer,826,France,Female,49,0,4,SILVER,980,No,No,Yes,Yes
15764226,8,1,20345,9,4,Normal,Low Income,High Saving Balance,Potential Customer,630,Germany,Female,28,106426,5,DIAMOND,266,Yes,Yes,No,No
15809837,6,2,172852,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,430,Germany,Female,66,135392,1,DIAMOND,886,Yes,Yes,Yes,Yes
15805212,1,2,103946,9,4,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,806,France,Female,67,0,3,PLATINUM,918,No,Yes,No,No
15716082,6,1,183656,9,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,703,Spain,Male,39,152685,2,DIAMOND,994,No,No,No,No
15643056,1,1,10334,7,4,Normal,Low Income,Standard Balance,Potential Customer,755,Germany,Female,38,82084,4,DIAMOND,447,No,Yes,No,No
15654859,2,2,122110,5,1,High Spending with Credit Card,High Income,High Saving Balance,Normal Customer,612,Spain,Female,63,131629,4,SILVER,642,Yes,No,Yes,Yes
15761158,7,2,125042,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,719,France,Female,54,0,4,DIAMOND,619,Yes,Yes,No,No
15577515,0,1,140003,6,2,High Spending with no Credit Card,High Income,High Saving Balance,Normal Customer,554,Germany,Female,55,108477,3,GOLD,641,No,Yes,Yes,Yes
15723827,4,1,183171,5,2,Low Spending and no Credit Card,Very High Income,High Saving Balance,Normal Customer,683,France,Male,30,114779,1,SILVER,403,No,No,No,No
15646594,5,1,61128,10,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,749,France,Male,41,57569,3,PLATINUM,923,Yes,Yes,No,No
15712877,1,2,52462,6,2,High Spending with Credit Card,Middle Income,Minimal Balance,Normal Customer,724,Spain,Male,36,0,3,GOLD,660,Yes,No,No,No
15598802,8,2,50840,10,4,Normal,Middle Income,Minimal Balance,Loyal Customer,770,Spain,Male,30,0,3,GOLD,597,No,Yes,No,No
15699340,4,2,61241,8,2,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,680,France,Male,37,0,3,SILVER,801,Yes,No,No,No
15691150,4,1,127430,9,4,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,699,France,Female,32,110559,2,SILVER,713,Yes,Yes,No,No
15608688,4,2,68343,6,2,Normal,Middle Income,Minimal Balance,Normal Customer,442,France,Male,34,0,5,DIAMOND,529,Yes,No,No,No
15737998,8,1,126512,7,1,Normal,High Income,Minimal Balance,Potential Customer,529,France,Male,46,0,3,GOLD,508,No,No,Yes,Yes
15735837,3,2,8560,9,4,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,574,Spain,Male,36,0,5,DIAMOND,644,Yes,Yes,No,No
15659100,9,1,147823,8,2,Normal,High Income,High Saving Balance,Potential Customer,605,France,Male,33,128153,1,DIAMOND,432,No,No,No,No
15609070,7,3,39288,8,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,515,Germany,Male,45,120962,2,GOLD,692,Yes,Yes,Yes,Yes
15650313,6,1,85179,8,4,Normal,High Income,High Saving Balance,Potential Customer,632,Germany,Male,65,129472,1,SILVER,289,Yes,Yes,No,No
15627699,10,1,190020,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,558,France,Male,32,105000,1,SILVER,644,Yes,No,No,No
15591010,8,2,96406,8,1,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,434,Germany,Male,55,109339,3,GOLD,629,Yes,No,Yes,Yes
15798895,6,1,83343,8,1,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,525,France,Female,59,55328,4,SILVER,829,Yes,No,Yes,Yes
15745375,3,1,161333,6,2,Normal,Very High Income,Standard Balance,Normal Customer,640,Germany,Male,23,72013,2,DIAMOND,599,Yes,No,No,No
15775235,6,1,81292,6,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,690,France,Female,36,110480,4,GOLD,276,No,No,No,No
15780088,9,1,177748,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,607,Spain,Male,34,132440,3,PLATINUM,768,Yes,No,No,No
15649379,3,2,187980,7,4,Normal,Very High Income,Minimal Balance,Potential Customer,850,France,Female,46,0,1,PLATINUM,318,Yes,Yes,No,No
15713983,5,2,177235,6,2,Normal,Very High Income,Standard Balance,Normal Customer,780,Germany,Male,34,94109,5,PLATINUM,581,Yes,No,No,No
15709252,10,1,29835,10,2,High Spending with no Credit Card,Low Income,High Saving Balance,Loyal Customer,616,Germany,Female,28,105174,1,SILVER,947,No,Yes,Yes,Yes
15699238,8,2,80204,10,2,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,618,Spain,Female,40,0,3,DIAMOND,897,Yes,No,No,No
15732884,7,1,189269,6,2,Low Spending and no Credit Card,Very High Income,High Saving Balance,Normal Customer,676,France,Male,29,131960,2,SILVER,304,No,No,No,No
15587297,7,2,85411,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,507,France,Male,33,0,2,PLATINUM,675,Yes,Yes,No,No
15684722,5,2,154361,8,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,490,France,Male,34,122953,4,GOLD,957,No,No,No,No
15621244,0,1,84460,6,4,Normal,High Income,High Saving Balance,Normal Customer,678,France,Male,36,107380,2,PLATINUM,282,Yes,Yes,No,No
15744273,6,2,65618,9,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,637,Germany,Male,30,122642,4,SILVER,816,Yes,No,No,No
15682540,8,2,112929,12,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,602,France,Female,33,0,4,SILVER,813,Yes,Yes,No,No
15636521,1,1,142211,6,4,Normal,High Income,High Saving Balance,Normal Customer,744,Spain,Female,30,124037,5,DIAMOND,334,Yes,Yes,No,No
15785339,9,2,82560,8,2,Normal,High Income,High Saving Balance,Potential Customer,640,France,Female,50,117565,4,GOLD,463,No,No,No,No
15638983,5,1,127388,7,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,684,France,Female,38,133189,4,PLATINUM,762,No,No,No,No
15654625,8,2,10160,11,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,495,Germany,Male,39,120252,1,GOLD,781,Yes,Yes,No,No
15697310,3,1,64242,8,2,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,559,Germany,Female,28,152265,1,DIAMOND,908,No,No,No,No
15678210,5,2,198355,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,684,France,Male,38,105070,2,PLATINUM,862,Yes,Yes,No,No
15575438,7,1,79324,9,4,Normal,Middle Income,High Saving Balance,Potential Customer,613,France,Male,42,115076,1,SILVER,589,Yes,Yes,No,No
15632789,8,2,24114,9,4,Normal,Low Income,Minimal Balance,Potential Customer,794,France,Male,30,0,3,DIAMOND,368,Yes,Yes,No,No
15621423,7,3,41921,7,1,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,736,France,Female,42,117280,5,GOLD,788,No,No,Yes,Yes
15573520,6,2,107473,11,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,692,Germany,Male,49,110540,1,PLATINUM,891,No,Yes,No,No
15740458,7,1,143860,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,703,Spain,Male,36,135095,2,SILVER,764,Yes,No,No,No
15762799,0,2,104120,8,4,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,720,Germany,Male,23,187861,4,GOLD,664,Yes,Yes,No,No
15686885,3,2,79792,7,4,Low Spending and no Credit Card,Middle Income,High Saving Balance,Potential Customer,777,Germany,Male,44,124656,4,GOLD,372,No,Yes,No,No
15565996,8,2,154640,9,4,Normal,Very High Income,Minimal Balance,Potential Customer,653,France,Male,44,0,3,PLATINUM,382,Yes,Yes,No,No
15662152,9,1,57850,9,2,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,552,France,Female,38,134105,2,SILVER,751,No,No,No,No
15711742,4,1,62868,8,4,Normal,Middle Income,Minimal Balance,Potential Customer,708,France,Female,34,0,3,GOLD,578,Yes,Yes,No,No
15701885,9,2,92357,12,4,High Spending with no Credit Card,High Income,Minimal Balance,Loyal Customer,647,France,Female,40,0,1,GOLD,852,No,Yes,No,No
15774262,8,2,161084,10,4,Normal,Very High Income,Standard Balance,Loyal Customer,597,Germany,Male,52,83693,3,GOLD,603,Yes,Yes,No,No
15567839,9,1,91430,10,4,Normal,High Income,High Saving Balance,Loyal Customer,501,France,Male,42,114631,4,SILVER,450,No,Yes,No,No
15644400,9,1,117031,7,2,Normal,High Income,High Saving Balance,Potential Customer,709,France,Male,44,128602,4,GOLD,223,Yes,No,No,No
15797246,2,2,44857,6,2,High Spending with Credit Card,Middle Income,Standard Balance,Normal Customer,621,Germany,Female,34,91259,2,DIAMOND,607,Yes,No,No,No
15778290,8,1,36484,12,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,799,France,Male,70,70417,4,PLATINUM,958,Yes,Yes,No,No
15708714,6,2,34046,9,2,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,675,France,Female,33,0,1,DIAMOND,872,Yes,No,No,No
15586183,5,2,59982,6,2,Normal,Middle Income,Minimal Balance,Normal Customer,561,France,Female,35,0,2,PLATINUM,598,Yes,No,No,No
15761733,10,2,152944,12,4,High Spending with Credit Card,Very High Income,Minimal Balance,Loyal Customer,707,France,Female,42,0,4,SILVER,845,Yes,Yes,No,No
15773934,6,1,66979,6,2,Normal,Middle Income,Standard Balance,Normal Customer,670,France,Male,33,88295,4,PLATINUM,222,Yes,No,No,No
15705343,7,1,28797,7,2,Normal,Low Income,Minimal Balance,Potential Customer,649,Spain,Female,32,0,4,PLATINUM,537,Yes,No,No,No
15593959,1,1,51671,8,4,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,524,France,Male,28,93577,5,PLATINUM,744,Yes,Yes,No,No
15664615,5,1,41866,6,2,Normal,Middle Income,High Saving Balance,Normal Customer,689,Germany,Female,30,136651,1,PLATINUM,432,Yes,Yes,Yes,Yes
15671014,8,1,96016,9,4,Normal,High Income,Standard Balance,Potential Customer,573,Spain,Female,72,98766,1,PLATINUM,255,Yes,Yes,No,No
15657778,1,2,103914,6,2,High Spending with no Credit Card,High Income,Standard Balance,Normal Customer,657,France,Male,33,84310,2,SILVER,772,No,No,No,No
15585192,10,1,89200,7,2,Low Spending and no Credit Card,High Income,High Saving Balance,Potential Customer,686,Spain,Male,39,136258,2,PLATINUM,232,No,No,No,No
15592914,9,2,48850,10,4,Normal,Middle Income,Minimal Balance,Loyal Customer,683,France,Female,29,0,3,GOLD,468,Yes,Yes,No,No
15770995,1,1,197445,5,2,Normal,Very High Income,High Saving Balance,Normal Customer,753,Germany,Female,47,131161,3,DIAMOND,482,Yes,No,No,No
15570990,4,2,145161,7,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,520,Spain,Female,30,145223,3,GOLD,779,No,No,No,No
15596165,4,2,52310,10,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,547,Germany,Male,25,98142,2,SILVER,837,Yes,Yes,No,No
15788131,6,1,50696,7,1,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,653,France,Male,47,0,2,SILVER,622,Yes,No,Yes,Yes
15800773,9,1,157891,10,4,Normal,Very High Income,High Saving Balance,Loyal Customer,648,Spain,Female,28,102283,1,DIAMOND,472,Yes,Yes,No,No
15690153,4,2,181851,8,4,Normal,Very High Income,High Saving Balance,Potential Customer,639,France,Female,37,116122,1,PLATINUM,503,No,Yes,No,No
15638989,5,1,51345,4,1,Low Spending and no Credit Card,Middle Income,High Saving Balance,Normal Customer,711,France,Female,25,190067,5,GOLD,303,No,No,Yes,Yes
15623210,8,3,137520,8,1,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,484,Germany,Female,55,149350,5,PLATINUM,760,No,No,Yes,Yes
15652658,1,2,49653,8,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,721,France,Male,36,155177,5,SILVER,667,Yes,Yes,No,No
15684440,2,1,55867,6,4,Normal,Middle Income,Standard Balance,Normal Customer,548,Germany,Male,32,98986,4,DIAMOND,315,Yes,Yes,No,No
15730287,8,3,172749,7,1,Normal,Very High Income,High Saving Balance,Potential Customer,679,France,Male,41,147727,1,DIAMOND,575,Yes,No,Yes,Yes
15720353,1,2,90607,5,2,Normal,High Income,Minimal Balance,Normal Customer,553,France,Male,41,0,2,PLATINUM,534,Yes,No,No,No
15767231,7,1,130862,7,2,Normal,High Income,High Saving Balance,Potential Customer,757,France,Male,36,144852,2,SILVER,575,No,No,No,No
15761554,4,1,5558,4,1,Low Spending and no Credit Card,Low Income,Standard Balance,Normal Customer,581,France,Male,54,89300,4,PLATINUM,269,No,No,Yes,Yes
15706637,9,2,121538,7,2,Low Spending and no Credit Card,High Income,Minimal Balance,Potential Customer,718,Spain,Male,40,0,4,GOLD,299,No,No,No,No
15690492,6,2,57129,8,2,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,625,France,Male,41,97663,4,DIAMOND,688,Yes,No,No,No
15694237,4,1,19410,8,2,High Spending with Credit Card,Low Income,Standard Balance,Potential Customer,744,Spain,Male,39,95162,3,GOLD,920,Yes,No,No,No
15729771,9,1,88605,9,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,799,Germany,Male,31,154587,4,SILVER,665,No,Yes,Yes,Yes
15609823,8,2,480,10,2,High Spending with no Credit Card,Low Income,High Saving Balance,Loyal Customer,751,Spain,Female,34,127095,2,DIAMOND,995,No,No,No,No
15793366,7,2,173838,9,4,Normal,Very High Income,Standard Balance,Potential Customer,781,Germany,Male,35,92526,5,SILVER,534,Yes,Yes,No,No
15614813,0,1,487,4,2,Normal,Low Income,High Saving Balance,Normal Customer,777,Germany,Female,46,107363,1,SILVER,258,Yes,No,No,No
15566495,2,1,35600,4,1,Normal,Middle Income,Minimal Balance,Normal Customer,704,Spain,Female,24,0,3,PLATINUM,443,Yes,No,Yes,Yes
15707602,2,2,166929,5,2,Normal,Very High Income,High Saving Balance,Normal Customer,539,France,Female,47,127286,1,DIAMOND,551,Yes,Yes,Yes,Yes
15635244,6,2,98999,9,4,Normal,High Income,Minimal Balance,Potential Customer,716,France,Female,29,0,2,DIAMOND,545,Yes,Yes,No,No
15805627,2,2,54230,6,4,Normal,Middle Income,Minimal Balance,Normal Customer,670,France,Male,37,0,5,SILVER,407,Yes,Yes,No,No
15607986,10,1,105720,12,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,555,France,Male,40,139930,1,SILVER,872,Yes,Yes,No,No
15799785,4,1,121151,9,4,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,679,Germany,Female,30,77950,4,SILVER,791,Yes,Yes,No,No
15699963,1,1,154844,7,4,Normal,Very High Income,High Saving Balance,Potential Customer,571,France,Male,38,121405,4,GOLD,585,Yes,Yes,No,No
15624595,5,1,18785,8,4,Normal,Low Income,High Saving Balance,Potential Customer,512,Spain,Female,35,124581,2,SILVER,428,Yes,Yes,No,No
15629750,5,1,64772,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,697,France,Male,35,133088,1,GOLD,373,Yes,No,No,No
15651460,7,1,16251,10,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,424,Spain,Male,34,0,4,PLATINUM,640,Yes,Yes,No,No
15753550,7,2,131094,6,2,Normal,High Income,Minimal Balance,Normal Customer,684,France,Female,43,0,5,PLATINUM,358,Yes,No,No,No
15594133,7,1,129188,6,1,Normal,High Income,Minimal Balance,Normal Customer,697,Spain,Male,62,0,4,DIAMOND,547,Yes,No,Yes,Yes
15772329,8,1,47429,8,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,580,Germany,Male,45,103741,4,GOLD,799,Yes,No,Yes,Yes
15591552,7,1,132973,8,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,600,France,Female,32,98878,4,DIAMOND,668,Yes,No,No,No
15750921,5,2,84908,9,4,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,521,France,Male,37,105843,3,SILVER,751,Yes,Yes,No,No
15701687,7,3,57339,5,1,Low Spending and no Credit Card,Middle Income,Standard Balance,Normal Customer,664,Spain,Male,44,77527,5,DIAMOND,339,No,No,Yes,Yes
15728906,5,2,161580,7,4,Normal,Very High Income,Minimal Balance,Potential Customer,634,France,Male,77,0,5,PLATINUM,398,Yes,Yes,No,No
15670029,7,2,122626,9,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,445,France,Female,33,0,1,DIAMOND,894,Yes,No,No,No
15763579,2,2,52910,9,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,702,Germany,Female,36,105265,3,GOLD,898,Yes,Yes,No,No
15728010,5,2,170226,9,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,485,France,Male,37,0,4,SILVER,735,No,Yes,No,No
15663194,3,1,191758,7,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,582,Germany,Female,40,110150,1,GOLD,686,Yes,Yes,Yes,Yes
15736510,2,3,66653,4,1,Normal,Middle Income,Minimal Balance,Normal Customer,605,Spain,Female,57,0,3,PLATINUM,502,Yes,No,Yes,Yes
15745804,7,2,195978,9,4,Normal,Very High Income,Minimal Balance,Potential Customer,628,France,Male,25,0,2,PLATINUM,495,Yes,Yes,No,No
